case_id,repetition,io_ms,upload_ms,read_wall_ms,direct
smol360-001885,2,1.17628,0.392444,1.713425,True
smol360-001886,0,0.939487,0.348091,1.376835,True
smol360-001886,1,0.926222,0.357819,1.382305,True
smol360-001886,2,0.909882,0.352209,1.360815,True
smol360-001887,0,0.808572,0.344023,1.228728,True
smol360-001887,1,0.824502,0.326861,1.220303,True
smol360-001887,2,0.901255,0.307054,1.27237,True
smol360-001888,0,0.851112,0.30870800000000004,1.246912,True
smol360-001888,1,0.879285,0.317003,1.25659,True
smol360-001888,2,0.811117,0.3421,1.212788,True
smol360-001889,0,0.918948,0.345306,1.337261,True
smol360-001889,1,0.8975789999999999,0.33804199999999995,1.321782,True
smol360-001889,2,0.913249,0.33590800000000004,1.320129,True
smol360-001890,0,0.430936,0.161332,0.728643,True
smol360-001890,1,0.44894,0.143348,0.707052,True
smol360-001890,2,0.5770890000000001,0.138289,0.821526,True
smol360-001891,0,0.433821,0.147035,0.683278,True
smol360-001891,1,0.451044,0.121417,0.656808,True
smol360-001891,2,0.43307,0.139,0.633695,True
smol360-001892,0,0.6690309999999999,0.134221,0.873193,True
smol360-001892,1,0.607947,0.13041399999999997,0.837125,True
smol360-001892,2,0.7933129999999999,0.16273400000000002,1.059281,True
smol360-001893,0,0.453027,0.143087,0.706802,True
smol360-001893,1,0.42314100000000004,0.136515,0.647741,True
smol360-001893,2,1.3096199999999998,0.164878,1.577791,True
smol360-001894,0,0.505165,0.130384,0.704327,True
smol360-001894,1,0.52961,0.12794,0.726389,True
smol360-001894,2,0.50268,0.123561,0.68477,True
smol360-001895,0,0.5567409999999999,0.122309,0.739743,True
smol360-001895,1,0.578191,0.126837,0.764179,True
smol360-001895,2,0.561961,0.120936,0.739313,True
smol360-001896,0,0.636611,0.114194,0.8234,True
smol360-001896,1,0.6272430000000001,0.115897,0.798152,True
smol360-001896,2,0.6363,0.115576,0.804975,True
smol360-001897,0,0.687836,0.229419,0.991223,True
smol360-001897,1,0.674812,0.237955,0.970004,True
smol360-001897,2,0.708795,0.237535,1.014677,True
smol360-001898,0,0.7133440000000001,0.230201,1.012323,True
smol360-001898,1,0.677898,0.227967,0.959134,True
smol360-001898,2,0.697915,0.24528899999999998,1.006252,True
smol360-001899,0,0.690762,0.22486099999999998,0.99467,True
smol360-001899,1,0.648463,0.203611,0.920201,True
smol360-001899,2,0.629087,0.226543,0.902939,True
smol360-001900,0,0.767685,0.23789500000000002,1.083075,True
smol360-001900,1,0.6263909999999999,0.232655,0.92495,True
smol360-001900,2,0.6624690000000001,0.229329,0.950217,True
smol360-001901,0,0.718734,0.237144,1.019507,True
smol360-001901,1,0.737539,0.24243299999999998,1.061155,True
smol360-001901,2,0.6873250000000001,0.244127,1.023895,True
smol360-001902,0,0.774379,0.236793,1.099937,True
smol360-001902,1,0.703406,0.24052,1.017824,True
smol360-001902,2,0.7303959999999999,0.237614,1.035597,True
smol360-001903,0,0.795548,0.24364599999999997,1.123591,True
smol360-001903,1,0.7718339999999999,0.232234,1.071985,True
smol360-001903,2,0.755884,0.233106,1.050555,True
smol360-001904,0,1.270326,0.317514,1.674632,True
smol360-001904,1,1.002575,0.349493,1.445664,True
smol360-001904,2,0.884725,0.340677,1.293309,True
smol360-001905,0,0.8757480000000001,0.358321,1.332852,True
smol360-001905,1,0.864758,0.340126,1.298318,True
smol360-001905,2,0.847736,0.346157,1.274133,True
smol360-001906,0,1.2465920000000001,0.323385,1.689009,True
smol360-001906,1,1.223578,0.38346800000000003,1.70584,True
smol360-001906,2,1.273352,0.37720499999999996,1.765402,True
smol360-001907,0,0.985934,0.354182,1.434894,True
smol360-001907,1,0.9515399999999999,0.353772,1.406481,True
smol360-001907,2,0.974803,0.362828,1.436246,True
smol360-001908,0,0.854388,0.317423,1.289271,True
smol360-001908,1,0.85005,0.305081,1.243817,True
smol360-001908,2,0.856151,0.324788,1.249617,True
smol360-001909,0,0.809033,0.337632,1.209672,True
smol360-001909,1,0.8098139999999999,0.34622800000000004,1.219641,True
smol360-001909,2,0.957761,0.35779,1.408775,True
smol360-001910,0,0.8819600000000001,0.373338,1.364713,True
smol360-001910,1,0.958322,0.326861,1.395911,True
smol360-001910,2,0.896817,0.30457999999999996,1.290444,True
smol360-001911,0,0.329837,0.051757,0.425667,True
smol360-001911,1,0.300993,0.050544,0.389999,True
smol360-001911,2,0.287067,0.050926,0.375893,True
smol360-001912,0,0.462946,0.061615,0.586567,True
smol360-001912,1,0.380111,0.071323,0.512098,True
smol360-001912,2,0.314198,0.053189,0.42253,True
smol360-001913,0,0.370563,0.051076,0.462085,True
smol360-001913,1,0.370924,0.051556,0.458407,True
smol360-001913,2,0.356206,0.057407,0.449069,True
smol360-001914,0,0.349043,0.059781999999999995,0.475679,True
smol360-001914,1,0.35297,0.060153,0.472313,True
smol360-001914,2,0.410648,0.060412999999999994,0.52946,True
smol360-001915,0,0.441446,0.062717,0.558695,True
smol360-001915,1,0.415868,0.064661,0.540692,True
smol360-001915,2,0.4011,0.062186,0.521966,True
smol360-001916,0,0.409295,0.061695,0.537165,True
smol360-001916,1,0.392113,0.062707,0.510414,True
smol360-001916,2,0.380682,0.060503,0.49744,True
smol360-001917,0,0.437488,0.075822,0.574214,True
smol360-001917,1,0.464789,0.056495,0.590224,True
smol360-001917,2,0.423773,0.056887,0.529571,True
smol360-001918,0,0.379299,0.095458,0.526695,True
smol360-001918,1,0.363349,0.090129,0.498553,True
smol360-001918,2,0.375543,0.091711,0.512208,True
smol360-001919,0,0.38856599999999997,0.08805400000000001,0.520744,True
smol360-001919,1,0.380201,0.104756,0.544338,True
smol360-001919,2,0.338613,0.094296,0.498182,True
smol360-001920,0,0.463176,0.08938800000000001,0.594753,True
smol360-001920,1,0.403264,0.086962,0.530823,True
smol360-001920,2,0.401911,0.08773399999999999,0.52919,True
smol360-001921,0,0.42867200000000005,0.095539,0.594392,True
smol360-001921,1,0.393946,0.093956,0.57731,True
smol360-001921,2,0.410197,0.103133,0.584734,True
smol360-001922,0,0.43788900000000003,0.092824,0.578692,True
smol360-001922,1,0.45923899999999995,0.115015,0.629537,True
smol360-001922,2,0.52389,0.0963,0.67908,True
smol360-001923,0,0.49197,0.103563,0.662299,True
smol360-001923,1,0.485448,0.09631999999999999,0.645197,True
smol360-001923,2,0.496028,0.10226099999999999,0.656077,True
smol360-001924,0,0.59354,0.102852,0.785299,True
smol360-001924,1,0.624869,0.10470499999999999,0.822879,True
smol360-001924,2,0.729795,0.180598,0.979742,True
smol360-001925,0,0.460712,0.12975299999999998,0.6473,True
smol360-001925,1,0.445353,0.138649,0.638084,True
smol360-001925,2,0.428,0.142597,0.64189,True
smol360-001926,0,0.501047,0.129994,0.694749,True
smol360-001926,1,0.5124679999999999,0.130835,0.691794,True
smol360-001926,2,0.983038,0.14966,1.193542,True
smol360-001927,0,0.711481,0.13308899999999999,0.905423,True
smol360-001927,1,0.649174,0.127027,0.821637,True
smol360-001927,2,0.67857,0.14770599999999998,0.884123,True
smol360-001928,0,0.423753,0.129973,0.626352,True
smol360-001928,1,0.448819,0.126036,0.629888,True
smol360-001928,2,0.415677,0.131115,0.600132,True
smol360-001929,0,0.554678,0.14432,0.764971,True
smol360-001929,1,0.535091,0.148568,0.757336,True
smol360-001929,2,0.5448390000000001,0.146363,0.756264,True
smol360-001930,0,0.500966,0.135133,0.696963,True
smol360-001930,1,0.49949400000000005,0.14410900000000001,0.703065,True
smol360-001930,2,0.477974,0.140923,0.685572,True
smol360-001931,0,0.717642,0.161221,1.012654,True
smol360-001931,1,0.586327,0.144049,0.812951,True
smol360-001931,2,0.56176,0.131386,0.755503,True
smol360-001932,0,0.23062100000000002,0.034164,0.323936,True
smol360-001932,1,0.198992,0.024626000000000002,0.266298,True
smol360-001932,2,0.19697900000000002,0.023704999999999997,0.254456,True
smol360-001933,0,0.201286,0.025497,0.263843,True
smol360-001933,1,0.20215799999999998,0.045314,0.298648,True
smol360-001933,2,0.180739,0.02658,0.26202,True
smol360-001934,0,0.201316,0.025036000000000003,0.269855,True
smol360-001934,1,0.17818299999999998,0.026449,0.246,True
smol360-001934,2,0.160541,0.024376000000000002,0.222315,True
smol360-001935,0,0.27728800000000003,0.038001,0.385861,True
smol360-001935,1,0.24912600000000001,0.039183,0.348452,True
smol360-001935,2,0.31526,0.034865,0.403875,True
smol360-001936,0,0.416238,0.077044,0.655817,True
smol360-001936,1,0.325449,0.045755000000000004,0.446335,True
smol360-001936,2,0.31734300000000004,0.056575,0.452165,True
smol360-001937,0,0.353591,0.038202,0.465831,True
smol360-001937,1,0.441897,0.045134,0.548956,True
smol360-001937,2,0.357428,0.03696,0.457025,True
smol360-001938,0,0.450432,0.039404,0.565117,True
smol360-001938,1,0.45459,0.041588,0.564827,True
smol360-001938,2,0.425636,0.043051,0.534159,True
smol360-001939,0,0.236602,0.038801999999999996,0.314989,True
smol360-001939,1,0.231463,0.039634,0.309909,True
smol360-001939,2,0.21397,0.036567999999999996,0.287438,True
smol360-001940,0,0.263363,0.057177,0.407041,True
smol360-001940,1,0.253363,0.054782,0.370704,True
smol360-001940,2,0.245629,0.056246000000000004,0.364111,True
smol360-001941,0,0.239869,0.03775,0.322733,True
smol360-001941,1,0.25748200000000004,0.044622999999999996,0.345747,True
smol360-001941,2,0.250088,0.039113,0.33153,True
smol360-001942,0,0.228828,0.050494,0.335417,True
smol360-001942,1,0.338803,0.049192,0.440845,True
smol360-001942,2,0.222056,0.044103,0.31531,True
smol360-001943,0,0.31625099999999995,0.054723,0.440213,True
smol360-001943,1,0.376073,0.052619,0.494214,True
smol360-001943,2,0.32119099999999995,0.045334000000000006,0.42252,True
smol360-001944,0,0.420436,0.050815,0.531234,True
smol360-001944,1,0.396512,0.064962,0.527155,True
smol360-001944,2,0.477363,0.065483,0.611013,True
smol360-001945,0,0.440253,0.056405000000000004,0.568674,True
smol360-001945,1,0.469528,0.06329800000000001,0.603549,True
smol360-001945,2,0.5187200000000001,0.07496,0.678629,True
smol360-001946,0,0.438641,0.049963,0.535161,True
smol360-001946,1,0.367858,0.065322,0.484867,True
smol360-001946,2,0.382806,0.062387,0.512148,True
smol360-001947,0,0.393837,0.065363,0.530442,True
smol360-001947,1,0.339225,0.054983,0.445223,True
smol360-001947,2,0.35148700000000005,0.050735,0.441747,True
smol360-001948,0,0.337412,0.065462,0.456824,True
smol360-001948,1,0.32870499999999997,0.070361,0.455152,True
smol360-001948,2,0.34643799999999997,0.062016,0.471471,True
smol360-001949,0,0.329186,0.054723,0.4436,True
smol360-001949,1,0.335197,0.055003,0.437398,True
smol360-001949,2,0.24392599999999998,0.052658,0.34224,True
smol360-001950,0,0.467324,0.072335,0.60468,True
smol360-001950,1,0.412492,0.061485,0.535301,True
smol360-001950,2,0.369061,0.054542,0.473245,True
smol360-001951,0,0.430185,0.058279000000000004,0.542234,True
smol360-001951,1,0.373318,0.067356,0.492692,True
smol360-001951,2,0.40395600000000004,0.065402,0.539118,True
smol360-001952,0,0.546713,0.06409999999999999,0.675073,True
smol360-001952,1,0.600403,0.068979,0.745544,True
smol360-001952,2,0.543697,0.079959,0.708855,True
smol360-001953,0,0.199483,0.023604,0.259666,True
smol360-001953,1,0.222236,0.036488,0.305001,True
smol360-001953,2,0.199413,0.035486,0.285044,True
smol360-001954,0,0.198661,0.023774,0.260356,True
smol360-001954,1,0.199784,0.023894,0.2569,True
smol360-001954,2,0.21428999999999998,0.034645,0.294471,True
smol360-001955,0,0.163656,0.027161,0.24576,True
smol360-001955,1,0.17025800000000002,0.023895,0.232405,True
smol360-001955,2,0.191979,0.024055,0.250027,True
smol360-001956,0,0.29098399999999996,0.050344,0.442368,True
smol360-001956,1,0.276678,0.042159,0.408494,True
smol360-001956,2,0.264374,0.038502,0.368018,True
smol360-001957,0,0.273402,0.040445,0.3689,True
smol360-001957,1,0.28240899999999997,0.039744,0.382615,True
smol360-001957,2,0.279503,0.043942999999999996,0.386513,True
smol360-001958,0,0.349023,0.051897,0.476712,True
smol360-001958,1,0.34091699999999997,0.03749,0.448389,True
smol360-001958,2,0.310851,0.038652,0.406029,True
smol360-001959,0,0.481951,0.040787,0.597868,True
smol360-001959,1,0.382816,0.044854,0.490517,True
smol360-001959,2,0.39098099999999997,0.041247,0.492882,True
smol360-001960,0,0.383387,0.062537,0.544759,True
smol360-001960,1,0.323625,0.057798,0.459028,True
smol360-001960,2,0.302025,0.070723,0.452356,True
smol360-001961,0,0.351026,0.057387,0.468216,True
smol360-001961,1,0.284051,0.045245,0.393756,True
smol360-001961,2,0.259245,0.055554,0.376895,True
smol360-001962,0,0.24738300000000002,0.039604,0.341238,True
smol360-001962,1,0.25102,0.04828,0.35298,True
smol360-001962,2,0.255909,0.038912,0.346098,True
smol360-001963,0,0.235731,0.050184,0.345365,True
smol360-001963,1,0.239057,0.045235,0.335858,True
smol360-001963,2,0.23605199999999998,0.050353999999999996,0.33717,True
smol360-001964,0,0.317514,0.049893,0.42243,True
smol360-001964,1,0.361015,0.052659,0.475449,True
smol360-001964,2,0.46519,0.052668999999999994,0.578913,True
smol360-001965,0,0.416479,0.054962000000000004,0.534459,True
smol360-001965,1,0.417481,0.051216,0.533648,True
smol360-001965,2,0.435765,0.063929,0.566951,True
smol360-001966,0,0.451004,0.059521,0.583231,True
smol360-001966,1,0.524561,0.06090400000000001,0.65761,True
smol360-001966,2,0.495907,0.061746,0.628376,True
smol360-001967,0,0.38687299999999997,0.06647499999999999,0.528218,True
smol360-001967,1,0.46881599999999995,0.06995,0.606565,True
smol360-001967,2,0.37220600000000004,0.06549200000000001,0.496649,True
smol360-001968,0,0.329656,0.063439,0.442778,True
smol360-001968,1,0.31858600000000004,0.055835,0.425376,True
smol360-001968,2,0.322884,0.049713,0.412652,True
smol360-001969,0,0.35283,0.070852,0.489405,True
smol360-001969,1,0.352008,0.052037,0.459549,True
smol360-001969,2,0.311873,0.049131999999999995,0.401681,True
smol360-001970,0,0.32125099999999995,0.072495,0.474457,True
smol360-001970,1,0.346017,0.07569100000000001,0.520243,True
smol360-001970,2,0.336189,0.077746,0.49193,True
smol360-001971,0,0.437288,0.071343,0.593139,True
smol360-001971,1,0.567562,0.06909900000000001,0.707614,True
smol360-001971,2,0.39984800000000004,0.057487,0.528208,True
smol360-001972,0,0.512158,0.062717,0.640618,True
smol360-001972,1,0.47667200000000004,0.060973999999999993,0.597507,True
smol360-001972,2,0.414215,0.057899,0.526615,True
smol360-001973,0,0.5604790000000001,0.067146,0.704077,True
smol360-001973,1,0.582269,0.079999,0.749051,True
smol360-001973,2,0.603228,0.086191,0.783505,True
smol360-001974,0,0.333704,0.051075,0.437038,True
smol360-001974,1,0.303487,0.048801000000000004,0.392174,True
smol360-001974,2,0.423742,0.075712,0.559035,True
smol360-001975,0,0.395058,0.072836,0.540831,True
smol360-001975,1,0.284763,0.054792,0.400809,True
smol360-001975,2,0.33905399999999997,0.067736,0.472424,True
smol360-001976,0,0.395219,0.053811,0.507229,True
smol360-001976,1,0.377136,0.052959000000000006,0.471923,True
smol360-001976,2,0.377536,0.060622999999999996,0.489375,True
smol360-001977,0,0.306483,0.06448999999999999,0.44904,True
smol360-001977,1,0.36339,0.069009,0.503391,True
smol360-001977,2,0.373418,0.091942,0.558344,True
smol360-001978,0,0.451885,0.072005,0.628195,True
smol360-001978,1,0.430425,0.061865,0.559907,True
smol360-001978,2,0.407913,0.057127000000000004,0.521786,True
smol360-001979,0,0.39484800000000003,0.061674999999999994,0.51364,True
smol360-001979,1,0.403584,0.059,0.514653,True
smol360-001979,2,0.404226,0.059762,0.513239,True
smol360-001980,0,0.440995,0.059611,0.552653,True
smol360-001980,1,0.425286,0.058179,0.532676,True
smol360-001980,2,0.41692,0.059902000000000004,0.525953,True
smol360-001981,0,0.373899,0.100809,0.539569,True
smol360-001981,1,0.395058,0.106729,0.563444,True
smol360-001981,2,0.430476,0.10373399999999999,0.602056,True
smol360-001982,0,0.402734,0.09103,0.564907,True
smol360-001982,1,0.370593,0.087654,0.500486,True
smol360-001982,2,0.376444,0.08989799999999999,0.505716,True
smol360-001983,0,0.434563,0.141725,0.631661,True
smol360-001983,1,0.462886,0.097603,0.628425,True
smol360-001983,2,0.41483600000000004,0.09473699999999999,0.563093,True
smol360-001984,0,0.360344,0.102422,0.527146,True
smol360-001984,1,0.352329,0.098033,0.50784,True
smol360-001984,2,0.335988,0.097743,0.489947,True
smol360-001985,0,0.453608,0.102572,0.626852,True
smol360-001985,1,0.461393,0.101059,0.624007,True
smol360-001985,2,0.408584,0.095128,0.558425,True
smol360-001986,0,0.47591,0.097452,0.640939,True
smol360-001986,1,0.430736,0.09994700000000001,0.590163,True
smol360-001986,2,0.429714,0.092984,0.574995,True
smol360-001987,0,0.527887,0.114725,0.717913,True
smol360-001987,1,0.5269349999999999,0.11050700000000001,0.730406,True
smol360-001987,2,0.517258,0.11255,0.71083,True
smol360-001988,0,0.462475,0.143038,0.683257,True
smol360-001988,1,0.444021,0.13819800000000002,0.645217,True
smol360-001988,2,0.471392,0.134161,0.661988,True
smol360-001989,0,0.500656,0.155391,0.748229,True
smol360-001989,1,0.540661,0.136666,0.772295,True
smol360-001989,2,0.47980700000000004,0.130374,0.662929,True
smol360-001990,0,0.512568,0.127638,0.688918,True
smol360-001990,1,0.49116899999999997,0.12953299999999998,0.662629,True
smol360-001990,2,0.47604,0.14998,0.680202,True
smol360-001991,0,0.40756200000000004,0.138078,0.603449,True
smol360-001991,1,0.47260399999999997,0.153788,0.690061,True
smol360-001991,2,0.42515499999999995,0.14201499999999997,0.6471,True
smol360-001992,0,0.613938,0.143248,0.831646,True
smol360-001992,1,0.49339299999999997,0.14705500000000002,0.700239,True
smol360-001992,2,0.5292899999999999,0.141525,0.742659,True
smol360-001993,0,0.511196,0.132929,0.735476,True
smol360-001993,1,0.489205,0.132177,0.684701,True
smol360-001993,2,0.521054,0.132467,0.718524,True
smol360-001994,0,0.55602,0.138209,0.754331,True
smol360-001994,1,0.54553,0.138088,0.73804,True
smol360-001994,2,0.549968,0.135273,0.745164,True
smol360-001995,0,0.540701,0.163406,0.878814,True
smol360-001995,1,0.5141910000000001,0.150121,0.825654,True
smol360-001995,2,0.5117160000000001,0.141956,0.789647,True
smol360-001996,0,0.5194310000000001,0.173184,0.874205,True
smol360-001996,1,1.121528,0.198741,1.514352,True
smol360-001996,2,0.78064,0.150782,1.098374,True
smol360-001997,0,0.524692,0.140814,0.773076,True
smol360-001997,1,0.525443,0.13927,0.771573,True
smol360-001997,2,0.498833,0.143579,0.754101,True
smol360-001998,0,0.46966800000000003,0.142387,0.758629,True
smol360-001998,1,0.469789,0.13906,0.724715,True
